id,city,hour,is_workday,weather,wind,temp,y
7523,0,23,1,2,1,23.8,37
7524,1,7,1,2,0,13.7,46
7525,0,21,1,1,0,15.25,47
7526,0,22,0,1,1,-3.4,6
7527,1,1,1,1,2,-6.55,2
7528,1,22,0,1,1,20.7,36
7529,1,20,1,1,0,25.55,91
7530,1,23,1,3,0,7.4,8
7531,1,1,1,1,2,15.45,9
7532,1,17,1,1,2,26,141
7533,0,15,1,1,0,8.65,39
7534,1,1,0,1,0,8.95,13
7535,1,13,1,2,0,4.1,39
7536,0,1,1,2,3,19.55,6
7537,0,2,0,1,2,1.15,10
7538,1,3,1,1,0,1.85,1
7539,1,20,1,1,1,13.15,61
7540,0,4,1,1,4,15.25,2
7541,0,9,1,2,2,12.95,98
7542,0,22,1,2,2,16.25,45
7543,1,13,0,2,0,24.7,110
7544,1,8,1,1,0,20.1,129
7545,0,18,1,1,3,16.3,166
7546,1,17,1,1,0,3.8,60
7547,1,2,1,1,0,18.75,0
7548,1,21,0,1,1,25.3,50
7549,1,15,1,1,0,30.9,66
7550,1,6,1,2,1,19.6,34
7551,0,15,1,1,4,12.55,32
7552,0,15,1,1,1,16.2,117
7553,1,17,1,2,3,4.9,67
7554,0,12,1,2,1,27.9,85
7555,0,6,1,2,2,7.95,33
7556,0,4,0,1,0,21.85,2
7557,1,0,1,1,0,14.5,5
7558,1,6,1,1,1,18.45,30
7559,1,23,1,3,0,19.85,7
7560,0,2,1,2,2,13.3,0
7561,0,18,0,1,2,22.15,79
7562,0,11,0,1,2,16.7,139
7563,1,10,1,1,1,-1.75,16
7564,0,14,1,1,2,37.4,54
7565,1,22,1,2,1,6.8,10
7566,0,23,1,2,2,21.35,41
7567,1,10,0,2,0,12.65,68
7568,1,2,1,1,0,2.95,3
7569,1,21,1,2,2,14.2,27
7570,0,9,1,2,0,20.6,84
7571,1,15,1,1,0,27.6,63
7572,0,11,1,1,0,29.15,56
7573,1,23,1,1,0,26.35,26
7574,1,13,0,3,4,-.15,9
7575,0,22,0,1,2,32.85,127
7576,0,6,0,1,2,15.55,7
7577,0,20,1,1,1,28.5,132
7578,0,12,0,2,5,3.15,50
7579,1,14,0,2,4,17.5,111
7580,0,22,1,1,0,18.45,53
7581,1,11,0,1,0,6.35,37
7582,0,4,1,2,2,4.05,3
7583,0,2,1,2,0,15.35,1
7584,0,7,1,1,0,8.2,98
7585,1,0,1,1,0,8.45,3
7586,0,3,1,1,0,-1.95,0
7587,1,21,0,1,0,7,35
7588,0,5,1,2,0,3.1,5
7589,0,13,1,1,2,12.85,104
7590,0,15,1,1,0,23.1,66
7591,0,7,1,2,2,9.45,74
7592,1,17,1,1,0,32.8,153
7593,1,11,1,3,3,17.4,26
7594,1,19,1,1,2,32.85,101
7595,0,5,1,1,0,16.05,6
7596,0,3,1,2,1,16.3,1
7597,1,21,0,1,0,23.8,42
7598,0,2,1,1,1,21.15,0
7599,1,18,0,1,1,.2,20
7600,0,9,1,2,1,17.8,88
7601,0,14,1,1,1,10.05,49
7602,0,7,1,2,1,22.45,124
7603,0,15,1,1,1,31.25,65
7604,1,3,1,1,0,1.85,2
7605,1,1,0,2,1,5.05,6
7606,0,14,1,1,2,12.85,34
7607,1,13,0,1,1,34.25,88
7608,1,11,0,1,0,30.65,110
7609,0,2,0,2,0,12.65,10
7610,1,3,0,2,0,6.7,1
7611,0,19,1,1,1,4.65,100
7612,0,5,1,2,1,21.5,9
7613,1,11,1,2,0,27.5,36
7614,0,1,1,1,1,23.8,5
7615,0,3,1,2,1,2.05,0
7616,1,2,0,1,0,16.9,12
7617,0,16,1,1,2,24.3,125
7618,0,1,1,2,1,29.75,4
7619,1,10,1,1,1,26.15,42
7620,1,2,1,1,0,17.8,1
7621,1,14,1,3,0,21.4,51
7622,1,9,0,1,0,15.25,65
7623,1,5,0,2,0,18.75,1
7624,0,1,1,1,2,5.6,5
7625,0,1,1,1,0,23.25,5
7626,0,0,1,1,0,20.8,11
7627,1,23,1,3,0,17.6,16
7628,0,2,1,2,0,22.6,4
7629,1,22,1,1,1,36.05,44
7630,1,8,0,1,2,12.75,90
7631,1,10,1,1,2,28.8,40
7632,0,17,0,1,1,23.55,164
7633,0,18,0,1,4,1.4,20
7634,1,7,1,1,0,-2.1,26
7635,0,10,1,1,0,27.6,59
7636,0,7,0,1,3,1.3,5
7637,0,5,0,1,0,8.5,0
7638,0,0,1,1,0,17.5,9
7639,1,8,0,1,0,6.05,13
7640,0,7,1,1,3,16.3,140
7641,1,13,1,2,3,28.1,61
7642,1,11,1,1,2,2.1,17
7643,0,19,1,1,1,7.5,66
7644,0,3,1,1,0,27.9,2
7645,0,16,1,3,2,28.4,117
7646,0,5,1,1,1,23.3,9
7647,1,1,1,1,1,7.55,3
7648,0,15,1,1,2,29.35,67
7649,1,13,0,1,0,-4.8,25
7650,0,2,0,1,0,16.3,22
7651,0,22,1,1,1,33.35,56
7652,0,19,1,3,0,2.55,40
7653,0,5,1,2,1,24.5,10
7654,0,14,0,1,2,28.85,73
7655,1,6,0,3,2,11.4,3
7656,1,0,1,1,0,2.85,4
7657,1,20,1,1,1,31.35,92
7658,0,17,1,1,3,15.95,166
7659,1,23,1,2,2,18.45,17
7660,1,5,1,1,0,26.25,7
7661,1,14,0,1,2,6.4,36
7662,0,10,0,1,2,23.05,102
7663,0,19,0,2,3,24.4,85
7664,1,12,1,1,0,36,50
7665,0,0,0,1,0,6.8,30
7666,0,23,1,1,2,21.8,46
7667,0,9,1,2,0,17.8,98
7668,0,17,0,2,0,7.4,81
7669,0,22,1,2,0,8.25,19
7670,0,20,1,1,3,24.7,113
7671,1,12,0,1,2,31.4,114
7672,1,1,0,1,0,28.85,27
7673,0,9,1,2,1,-.2,56
7674,1,21,1,3,2,17.2,36
7675,0,12,1,2,2,11,61
7676,0,6,1,2,2,14.8,37
7677,1,9,0,2,0,7,26
7678,0,3,0,1,0,16.5,12
7679,1,2,1,1,1,13.3,3
7680,1,7,1,1,1,19.8,84
7681,0,18,1,1,1,15.65,213
7682,0,6,1,1,2,.25,12
7683,1,11,1,1,2,17.7,37
7684,0,5,1,1,2,3.4,4
7685,0,8,1,1,0,3.05,162
7686,0,9,1,3,3,21.6,90
7687,0,11,1,2,1,23.25,56
7688,1,14,1,2,1,22.85,50
7689,0,15,0,1,4,2.8,42
7690,1,0,1,1,3,18.25,15
7691,1,3,0,1,1,6.5,6
7692,0,10,1,1,2,5.4,35
7693,1,0,1,1,0,13.8,15
7694,0,23,1,1,0,29.05,33
7695,0,11,1,2,5,24.8,38
7696,1,16,1,1,0,14.4,79
7697,0,1,1,1,2,4.05,1
7698,1,3,1,1,0,1.65,0
7699,1,15,0,3,3,25.3,107
7700,0,18,0,2,3,24.3,110
7701,1,15,1,2,2,3.1,27
7702,0,19,0,1,1,27.1,118
7703,1,14,0,3,4,-.05,8
7704,1,22,0,2,0,10.05,19
7705,1,13,1,1,4,14.2,33
7706,1,19,1,2,2,6,40
7707,0,2,0,1,0,17.7,17
7708,1,22,1,2,1,4.75,31
7709,0,10,0,1,0,37.85,80
7710,1,14,1,1,3,15.25,32
7711,0,14,1,1,0,22.55,61
7712,0,20,0,3,4,11.75,13
7713,0,23,0,1,2,-1.2,11
7714,0,10,1,2,1,23.8,45
7715,0,15,0,3,2,19.05,130
7716,1,10,1,1,1,28.85,39
7717,0,10,1,3,5,25.4,40
7718,1,7,1,1,2,22.75,103
7719,1,18,0,2,1,17.8,43
7720,0,5,1,1,0,15.55,11
7721,0,8,1,1,0,27.5,187
7722,0,15,1,1,2,23.25,79
7723,0,8,0,1,1,18.35,51
7724,0,16,1,1,2,19.25,91
7725,0,18,1,1,2,21.7,180
7726,0,10,1,2,2,.45,24
7727,1,20,1,1,1,22.05,75
7728,0,21,1,2,0,8.35,43
7729,0,17,1,1,4,14,117
7730,0,6,0,2,2,-4.4,1
7731,1,8,1,1,1,-3.5,66
7732,0,20,1,2,1,11.2,68
7733,0,15,1,1,2,15.35,136
7734,0,18,1,2,1,29.55,207
7735,0,13,0,1,2,27.4,66
7736,0,4,1,1,0,8.75,0
7737,1,9,1,2,1,8.45,55
7738,0,12,0,1,5,3.25,36
7739,1,19,1,1,1,4.4,43
7740,0,6,0,2,2,10.8,4
7741,0,19,1,1,0,22.95,122
7742,0,1,0,1,0,15.65,22
7743,1,17,1,1,3,-4.6,48
7744,1,9,0,1,2,22.6,67
7745,0,10,1,1,1,11.85,37
7746,1,14,1,2,1,23.15,47
7747,1,21,0,1,1,2.2,16
7748,0,12,1,1,0,7.1,61
7749,1,21,0,2,1,10.7,10
7750,1,7,1,1,1,27.5,91
7751,1,14,1,1,0,25.9,195
7752,0,21,0,2,2,12.95,24
7753,0,3,0,1,0,14.5,8
7754,1,8,1,2,1,29.95,123
7755,1,4,1,1,0,2.25,0
7756,0,22,1,1,0,25.55,54
7757,0,17,1,2,3,22.9,181
7758,1,12,0,1,1,25.05,126
7759,0,18,0,2,2,26.45,76
7760,0,8,0,2,0,3.5,29
7761,1,23,0,2,2,.85,6
7762,0,3,1,1,2,25,0
7763,1,11,1,2,3,5.8,24
7764,1,10,1,2,1,-.1,15
7765,1,9,1,3,3,18.65,60
7766,1,12,0,1,2,13.6,45
7767,0,4,1,1,1,11.75,1
7768,1,7,1,1,3,.15,30
7769,1,8,1,1,4,26.35,132
7770,1,11,1,1,2,1.7,38
7771,0,17,1,1,2,30.05,209
7772,0,11,0,2,0,24.3,128
7773,1,3,0,1,0,5.85,3
7774,0,10,1,2,3,23.15,50
7775,0,20,1,2,2,25.95,91
7776,0,20,1,1,0,8.3,70
7777,0,2,0,2,1,7.55,20
7778,0,22,0,1,1,23.15,60
7779,0,18,1,1,2,29.25,208
7780,0,7,1,1,2,11.55,89
7781,0,9,0,1,0,3.5,10
7782,1,18,1,1,0,19,70
7783,1,21,1,1,1,6.1,27
7784,1,15,0,1,0,10.35,101
7785,0,6,0,1,1,16.7,5
7786,1,18,1,1,0,12.45,122
7787,1,17,1,1,2,31.65,171
7788,1,19,0,1,3,7.55,44
7789,0,7,1,2,1,26.95,120
7790,1,18,1,2,2,15.65,132
7791,0,17,1,1,1,6.8,142
7792,0,9,1,2,1,15.35,98
7793,1,21,0,1,1,23.9,55
7794,1,17,0,2,1,26.5,126
7795,1,20,1,2,2,21.85,43
7796,1,16,0,1,2,37.55,74
7797,1,6,1,2,1,17.6,35
7798,1,23,1,2,1,6.9,24
7799,0,6,0,2,1,17.1,6
7800,0,0,1,1,0,1.95,6
7801,1,9,1,1,3,-1.1,49
7802,0,11,1,1,0,19.65,68
7803,0,20,1,1,0,13.7,59
7804,1,12,0,1,0,7.4,52
7805,0,13,0,1,1,31.35,124
7806,1,1,1,1,1,28.7,10
7807,1,0,0,1,1,13.7,32
7808,1,3,0,1,1,22.15,12
7809,0,21,0,1,0,24.1,85
7810,1,8,1,3,3,6.1,23
7811,0,18,1,1,1,23.8,221
7812,0,9,0,1,2,-.05,22
7813,1,11,0,1,0,19.85,119
7814,0,8,1,2,2,26.05,173
7815,0,2,0,1,0,19.95,22
7816,0,9,1,1,0,26.35,100
7817,0,6,1,1,0,10.5,39
7818,1,17,1,1,0,31.05,154
7819,1,8,0,1,0,4.3,16
7820,1,11,0,1,0,6.7,82
7821,0,7,1,1,1,-.2,98
7822,0,5,1,1,0,25.85,11
7823,0,9,0,1,2,23.9,73
7824,1,21,0,2,1,2.05,8
7825,1,17,1,1,4,29.35,158
7826,1,17,1,2,1,10.8,148
7827,1,6,1,3,0,15.65,13
7828,1,22,1,1,0,26.55,37
7829,0,7,1,1,2,.75,56
7830,0,19,0,1,1,17,104
7831,0,9,1,1,0,1.65,84
7832,1,9,1,3,2,6,58
7833,1,13,0,1,2,26.7,111
7834,0,15,1,3,1,23,28
7835,0,14,0,3,2,10.15,12
7836,1,18,0,1,0,23.3,36
7837,1,13,1,1,4,26.8,61
7838,1,9,1,1,2,-3.25,39
7839,0,16,1,1,1,36.05,81
7840,0,20,1,1,2,23.6,121
7841,0,15,0,2,4,15.65,76
7842,0,1,1,1,2,13.5,3
7843,1,15,1,2,0,25.5,61
7844,1,4,1,1,0,10.6,2
7845,0,17,0,2,0,9.55,61
7846,1,10,0,1,2,12.65,72
7847,0,16,0,1,1,22.2,149
7848,0,3,0,1,4,.9,1
7849,1,17,0,1,1,31.8,114
7850,1,15,1,1,1,26.6,51
7851,0,0,0,3,2,21.45,25
7852,1,16,1,1,0,1.45,27
7853,0,19,1,1,3,10.45,105
7854,1,6,1,1,0,12.15,31
7855,0,6,0,1,1,17.8,11
7856,0,22,1,2,0,18,52
7857,0,21,1,1,0,25.3,69
7858,0,5,1,2,1,23,10
7859,1,22,1,1,0,7.9,17
7860,0,12,1,1,1,31.65,65
7861,0,7,0,1,0,19.55,22
7862,1,11,0,2,1,11,60
7863,0,22,1,2,0,24.6,50
7864,1,9,0,1,2,26.25,54
7865,1,1,1,2,1,2.05,1
7866,1,14,1,1,2,4.65,25
7867,1,15,0,3,0,1.65,18
7868,0,16,1,1,2,11.55,96
7869,0,20,0,2,2,5.4,10
7870,0,2,1,1,0,5.65,0
7871,1,19,1,3,4,22.45,49
7872,0,0,1,1,1,20.7,19
7873,1,15,1,1,2,33.95,49
7874,1,1,1,1,1,11.75,2
7875,0,13,0,1,2,5.1,56
7876,0,4,0,1,1,-.3,0
7877,1,1,1,2,1,28.6,3
7878,1,14,1,1,3,28.15,61
7879,0,16,1,2,1,2.8,54
7880,1,14,1,2,4,15.2,46
7881,1,23,1,1,4,3.65,8
7882,1,9,1,2,0,5.85,47
7883,1,1,0,2,2,26.55,21
7884,0,20,1,3,2,22.05,21
7885,1,14,0,1,1,32.55,111
7886,0,17,1,1,0,12.35,135
7887,0,0,1,1,1,25.95,15
7888,0,22,0,2,0,-1.95,14
7889,0,8,1,1,1,28.2,184
7890,1,20,1,2,1,18.95,69
7891,0,23,0,2,2,26.35,17
7892,1,20,1,1,2,6.9,27
7893,0,3,1,1,0,19.35,1
7894,1,10,1,1,2,25.55,41
7895,1,20,1,1,2,-.8,31
7896,0,14,0,1,2,12.65,119
7897,1,19,1,1,2,18.1,74
7898,0,3,0,1,0,22.85,10
7899,0,17,1,2,2,1.3,81
7900,1,1,0,1,1,23.7,20
7901,0,9,1,2,1,17.4,82
7902,1,4,0,2,1,-.8,0
7903,0,12,1,1,1,16.7,68
7904,1,7,1,1,1,7,42
7905,1,20,0,1,1,25.65,80
7906,1,11,0,1,2,9.85,94
7907,0,16,0,1,2,11.1,79
7908,0,12,1,1,0,25.15,85
7909,0,23,1,1,2,13.6,20
7910,1,9,1,1,2,3.3,44
7911,1,5,1,1,2,21.95,9
7912,0,7,1,3,2,13.7,101
7913,1,6,1,2,0,25.1,38
7914,0,7,1,2,2,11.45,34
7915,1,22,1,2,2,3.75,15
7916,0,11,1,2,0,7.7,18
7917,1,9,1,3,1,19.35,33
7918,1,9,0,2,3,26.05,46
7919,1,22,0,1,0,6.05,24
7920,1,9,0,3,0,.1,6
7921,0,3,0,1,0,26.15,8
7922,0,17,1,1,2,31.6,221
7923,0,21,1,2,1,29.65,70
7924,0,14,1,3,1,.25,15
7925,0,17,1,1,1,17.8,155
7926,1,12,1,1,3,-1.6,20
7927,0,21,0,2,1,20.4,45
7928,1,18,1,3,1,18.95,42
7929,0,2,1,1,1,3.1,2
7930,1,3,1,1,0,5.65,0
7931,0,0,1,2,1,12.35,4
7932,1,2,1,2,2,4.75,1
7933,1,11,0,2,2,23.6,95
7934,0,21,0,2,1,22.6,32
7935,0,19,1,1,0,7.2,68
7936,1,12,1,2,4,14,47
7937,0,8,1,2,0,26.55,163
7938,0,5,1,1,1,12.45,7
7939,1,12,1,3,0,5.45,7
7940,0,4,1,1,2,23.7,0
7941,0,1,1,1,1,28.3,4
7942,0,23,0,1,0,-1.75,6
7943,1,13,1,1,0,26.05,36
7944,0,11,1,1,4,16.4,64
7945,0,3,0,1,2,18.55,11
7946,1,19,1,2,1,22.15,96
7947,1,23,1,1,1,8.15,18
7948,0,14,0,1,1,31.35,127
7949,1,17,1,2,2,-3.45,40
7950,1,18,1,3,0,13.05,44
7951,1,10,1,2,2,18.95,41
7952,0,8,0,1,0,22.25,62
7953,1,2,1,1,0,1,0
7954,0,3,0,3,2,1.55,1
7955,0,16,0,1,4,22.5,167
7956,0,16,1,1,1,25.8,90
7957,1,16,1,1,1,18.95,79
7958,0,10,1,2,0,6.05,42
7959,1,2,1,3,2,7,0
7960,0,2,1,1,0,7.5,1
7961,0,5,1,2,1,9.55,4
7962,0,0,1,2,1,25.85,23
7963,0,1,1,3,0,20.4,2
7964,1,2,0,1,0,15.2,17
7965,0,6,1,1,0,21.75,36
7966,1,13,1,1,0,22.1,91
7967,1,0,1,1,0,-2.15,1
7968,1,10,1,1,3,32.3,35
7969,1,13,0,2,1,28.3,116
7970,0,8,0,2,2,29.15,40
7971,0,15,1,2,1,10.7,52
7972,1,9,1,1,1,27.5,68
7973,1,22,1,2,1,11.2,24
7974,0,13,1,1,3,5.7,33
7975,1,15,0,1,1,14.7,91
7976,0,4,1,2,0,26.55,1
7977,0,21,1,1,2,23.25,79
7978,1,10,0,1,0,22.95,96
7979,1,20,0,2,0,17.4,54
7980,0,6,0,1,1,7.3,1
7981,0,13,0,2,0,22.4,143
7982,1,6,0,2,0,11.4,1
7983,1,5,1,1,2,-1.75,2
7984,1,23,0,1,2,28.4,21
7985,0,3,1,2,1,15.85,1
7986,0,16,0,1,1,35.35,94
7987,0,10,1,2,0,13.6,57
7988,0,16,1,1,2,30.55,119
7989,0,21,1,1,0,17.8,63
7990,1,17,1,1,1,27.3,178
7991,1,14,1,1,0,18.85,48
7992,1,5,0,2,1,2.8,0
7993,0,21,0,1,1,16.3,73
7994,1,10,1,1,2,16.5,35
7995,0,18,1,3,0,2.55,42
7996,1,4,1,1,1,25.4,3
7997,1,9,0,1,0,4.9,17
7998,0,17,1,2,1,6.8,100
7999,1,5,1,2,0,23,6
8000,1,6,0,2,2,1.9,5
8001,1,16,1,1,1,-.4,22
8002,0,3,1,2,2,4.45,0
8003,1,21,0,2,2,12.05,13
8004,1,21,0,2,3,24.9,50
8005,0,12,1,1,1,18.75,76
8006,0,4,0,3,2,-3.55,0
8007,0,3,1,3,1,6.2,0
8008,1,15,0,1,1,11.45,88
8009,0,10,1,2,0,10.7,44
8010,0,11,1,1,3,12.15,56
8011,0,16,1,1,2,17.1,98
8012,0,19,1,1,2,22.55,127
8013,1,11,0,1,1,23.8,95
8014,1,0,0,2,2,13.25,9
8015,1,0,1,2,2,1.7,6
8016,1,18,1,3,2,21.55,80
8017,1,21,1,2,1,26.05,63
8018,1,19,1,2,2,13.15,49
8019,1,6,0,1,0,22.95,6
8020,0,3,1,1,0,22.05,1
8021,0,3,1,1,1,2.7,0
8022,1,12,0,1,0,32.05,126
8023,0,2,0,2,0,7.5,22
8024,1,21,1,1,0,7,23
8025,0,11,0,1,0,26.9,136
8026,0,13,1,1,3,12.45,57
8027,0,14,0,1,3,4.45,38
8028,0,0,1,1,1,24.7,11
8029,1,4,1,1,1,9.85,1
8030,0,8,0,2,2,10.8,22
8031,1,9,1,1,1,21.2,58
8032,0,1,0,2,1,11.3,20
8033,0,10,1,2,0,16.6,42
8034,1,10,1,1,2,25.1,42
8035,1,1,1,1,0,23.6,3
8036,1,20,1,1,0,2.9,52
8037,0,16,1,1,2,13.8,57
8038,1,11,1,1,3,31.75,53
8039,0,12,1,2,2,18.35,46
8040,0,22,1,1,0,27.1,73
8041,0,2,0,1,1,26.25,17
8042,0,15,1,2,1,22.4,89
8043,1,12,1,2,3,6.3,11
8044,0,3,1,1,0,21.25,1
8045,0,13,1,1,6,15,76
8046,0,21,1,1,1,33.25,84
8047,0,5,0,1,0,13.4,2
8048,1,0,0,1,0,18.35,27
8049,1,2,1,1,1,1.25,1
8050,0,19,1,1,2,28.1,165
8051,1,16,1,1,0,16.25,74
8052,0,17,0,2,3,-1.4,26
8053,1,2,0,1,0,12.05,15
8054,1,2,1,1,0,15.65,4
8055,1,20,1,1,1,-2.85,22
8056,1,3,1,1,1,.15,0
8057,0,8,1,2,0,10.25,150
8058,0,5,1,2,0,.7,5
8059,1,16,1,1,2,34.3,78
8060,1,14,1,1,2,12.55,60
8061,0,22,1,1,1,6.3,29
8062,1,12,1,1,2,25.25,63
8063,1,23,1,1,2,3.4,5
8064,0,2,1,1,0,27.2,2
8065,0,17,1,1,1,2.05,68
8066,1,3,1,1,1,18.85,0
8067,1,4,1,2,2,24.9,1
8068,0,17,1,1,2,26.2,221
8069,1,9,0,1,1,23.5,56
8070,1,15,0,1,0,31.35,120
8071,1,7,1,1,2,25.65,91
8072,0,14,1,1,2,20.15,53
8073,0,1,1,2,0,4.2,0
8074,1,18,0,1,0,26.35,108
8075,0,2,1,1,0,22.55,4
8076,0,15,1,1,2,30.95,69
8077,0,4,1,2,1,15.35,0
8078,1,15,0,1,2,32.2,108
8079,1,6,1,1,0,13.9,32
8080,0,18,1,1,1,25.75,188
8081,0,16,1,2,5,22.95,86
8082,1,16,1,1,1,6.1,62
8083,0,18,1,1,1,26.7,199
8084,1,20,1,1,2,-3.65,16
8085,0,9,0,1,2,6.5,62
8086,0,9,0,1,0,21.95,72
8087,0,23,1,1,2,22.95,38
8088,1,14,1,1,1,.95,17
8089,1,10,1,1,0,-2.05,13
8090,1,12,1,2,0,16.8,66
8091,0,16,1,2,0,27.2,121
8092,0,19,0,2,1,25.85,117
8093,0,5,1,1,1,22.5,10
8094,1,6,0,1,0,17.8,8
8095,0,7,1,2,0,26.45,96
8096,0,5,1,1,0,16.6,8
8097,0,9,1,2,0,27.2,105
8098,0,3,1,1,0,9.75,1
8099,0,21,1,1,0,18.45,79
8100,1,22,1,1,1,5.05,17
8101,1,4,1,1,2,22.95,1
8102,0,23,1,2,0,1.05,12
8103,1,6,1,3,2,-1.6,2
8104,1,0,1,1,1,25.4,16
8105,1,15,0,1,4,17.4,48
8106,0,23,1,1,0,12.25,17
8107,1,22,0,1,1,26.8,60
8108,0,16,0,1,0,14,45
8109,1,4,0,1,1,-2.25,1
8110,1,14,0,1,2,4.65,35
8111,1,16,1,1,2,22.45,81
8112,0,9,1,2,2,22.25,72
8113,1,13,1,1,1,35.95,46
8114,0,15,1,1,2,5.6,41
8115,0,18,1,1,1,23.25,193
8116,1,11,1,1,2,29.75,42
8117,0,12,1,1,0,26,77
8118,0,23,1,1,1,23.35,54
8119,0,6,1,2,2,9.85,35
8120,0,3,0,2,1,24.9,14
8121,1,8,1,1,2,24.2,125
8122,1,14,1,1,3,-.25,12
8123,0,13,1,2,0,5.75,48
8124,0,18,1,1,2,25.4,216
8125,1,17,1,1,4,27.4,135
8126,0,2,1,1,0,27.7,4
8127,0,2,1,1,2,4.75,0
8128,0,12,1,1,4,17.3,98
8129,1,13,0,1,2,34.3,75
8130,1,21,1,3,0,18.2,24
8131,1,21,1,3,2,21.15,56
8132,1,14,1,1,3,27.1,67
8133,1,23,1,2,1,22.85,29
8134,0,21,0,1,1,32.05,65
8135,1,9,1,1,1,2.6,63
8136,0,19,1,3,0,.1,48
8137,0,18,0,1,0,34.7,85
8138,1,2,1,1,1,.95,0
8139,0,8,1,1,1,6.8,142
8140,0,9,1,3,2,7.05,62
8141,1,10,1,1,1,27.65,51
8142,1,23,1,1,2,19.55,18
8143,1,19,1,1,3,10.8,58
8144,1,13,1,2,0,17,33
8145,1,12,1,1,3,23.05,50
8146,1,16,1,1,3,36.3,71
8147,1,4,1,1,0,17.2,1
8148,1,18,1,1,0,19.15,171
8149,0,15,1,2,1,16.05,59
8150,0,7,1,1,2,-.8,68
8151,1,10,1,1,2,6.5,39
8152,1,1,1,3,1,.75,0
8153,0,4,0,1,2,17.6,0
8154,1,7,0,1,2,-1.95,0
8155,1,16,1,1,4,-.95,24
8156,1,16,1,1,2,33.6,85
8157,0,3,0,2,1,16.8,6
8158,1,17,1,1,3,-1.1,41
8159,0,12,0,1,0,23.8,163
8160,1,2,1,2,2,18.85,0
8161,0,1,1,2,2,3.5,22
8162,0,8,1,1,0,13.35,212
8163,1,20,0,1,0,26,64
8164,0,1,1,1,0,22.85,6
8165,1,6,1,3,3,5.5,6
8166,1,18,1,1,1,6.1,67
8167,0,3,1,2,0,5.15,0
8168,0,10,1,1,0,16.9,41
8169,0,2,1,1,0,18.25,3
8170,0,17,1,1,0,25.85,247
8171,0,9,1,2,2,5.6,76
8172,0,22,0,2,1,5.45,4
8173,0,18,1,4,0,-.2,41
8174,0,11,1,3,1,4.25,2
8175,0,4,1,1,2,11.75,0
8176,1,3,1,2,1,29.2,1
8177,0,15,0,1,2,19.05,158
8178,1,1,1,2,2,18.25,4
8179,1,21,1,1,1,16.8,46
8180,1,5,1,1,0,28.2,8
8181,0,5,1,2,0,27.2,10
8182,1,1,1,1,2,26.55,5
8183,0,15,1,1,1,29.85,118
8184,1,13,0,2,3,16.3,101
8185,1,21,1,1,2,31.3,76
8186,1,18,1,3,1,20.05,135
8187,1,4,1,1,0,10.7,2
8188,0,0,0,1,0,21,52
8189,0,22,1,1,1,5.55,16
8190,0,12,1,1,0,12.55,45
8191,1,20,0,1,0,11.65,47
8192,1,9,0,1,1,5.15,48
8193,1,3,0,2,0,-.85,2
8194,1,18,1,1,2,18.25,156
8195,1,18,0,1,1,23.35,81
8196,1,16,0,1,2,32.45,111
8197,0,21,1,1,0,29.25,80
8198,0,9,0,2,0,24.2,68
8199,0,1,1,1,0,16.2,6
8200,0,3,0,1,2,1.4,3
8201,0,7,1,1,0,2.65,19
8202,0,1,1,1,1,26.85,3
8203,1,4,1,3,1,18.45,1
8204,1,21,0,1,3,-5.4,6
8205,0,11,1,1,1,23.6,58
8206,1,15,0,1,2,36.95,71
8207,0,11,0,1,1,-1.2,45
8208,0,10,1,2,1,1.85,24
8209,0,1,1,1,0,23.8,3
8210,0,12,1,1,1,8.35,68
8211,0,19,1,1,2,23.25,136
8212,0,9,1,1,1,12.05,80
8213,0,13,1,1,4,14.7,51
8214,0,0,1,2,0,12.15,2
8215,0,1,1,1,0,11.45,5
8216,1,19,0,1,2,-4.6,9
8217,0,7,1,1,2,12.95,129
8218,0,13,1,2,3,10.9,40
8219,0,10,1,2,1,23.1,44
8220,0,21,1,2,1,9.65,68
8221,1,2,1,2,0,10.8,0
8222,0,6,0,1,1,23.05,5
8223,0,23,1,1,0,14.5,30
8224,0,5,0,1,1,16.6,2
8225,0,9,0,1,2,18.45,84
8226,0,8,1,1,1,28,188
8227,0,8,0,2,1,26.65,33
8228,1,5,1,1,1,3.5,6
8229,1,8,1,2,0,23.9,119
8230,0,2,1,1,3,7.35,2
8231,1,17,1,3,1,17.1,147
8232,1,3,0,1,2,.55,5
8233,0,11,1,1,1,21.1,63
8234,0,23,0,2,1,7.75,7
8235,1,23,0,1,0,.4,20
8236,1,23,1,1,0,22.85,27
8237,0,0,0,1,0,5.65,23
8238,1,0,1,1,1,23.45,13
8239,1,21,1,1,0,23.05,63
8240,0,19,1,1,5,11.45,62
8241,0,5,1,2,0,23.4,10
8242,1,21,1,2,1,8.15,34
8243,1,16,1,3,2,11.95,6
8244,1,21,0,2,2,26.15,34
8245,1,21,1,1,0,16.2,25
8246,0,21,0,3,1,2.4,8
8247,0,11,1,2,4,2.4,25
8248,0,3,0,2,2,-2.15,5
8249,0,5,1,1,2,11,7
8250,0,10,0,1,1,13.9,102
8251,0,21,1,3,0,22.25,22
8252,1,14,1,2,2,12.65,42
8253,0,17,1,1,2,25.95,229
8254,0,19,1,1,1,32.95,169
8255,0,23,0,2,2,10.8,17
8256,1,21,1,2,0,22.85,44
8257,1,18,1,1,1,28.95,162
8258,0,17,1,1,1,22.95,184
8259,0,16,1,1,2,22.75,109
